sheet_type,site,year,entity,parameter,value,year_condition,timestep
Process,EU27,2024,Lignite Plant_2050,depreciation,40.0,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,depreciation,25.0,2024-2050,
Process,EU27,2024,Other non-res_2050,depreciation,25.0,2024-2050,
Process,EU27,2024,Oil Plant_2050,depreciation,25.0,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,depreciation,40.0,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,depreciation,40.0,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,depreciation,25.0,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,depreciation,60.0,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,depreciation,60.0,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,depreciation,50.0,2024-2050,
Process,EU27,2024,Biomass Plant_2050,depreciation,25.0,2024-2050,
Process,EU27,2024,Coal Plant_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Lignite Plant_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Other non-res_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Oil Plant_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,area-per-cap,0.0,2024-2050,
Process,EU27,2024,Biomass Plant_2050,area-per-cap,0.0,2024-2050,
Process-Commodity,Global,2024,Lignite Plant_2050,Lignite_In,1.0,2024-2050,
Process-Commodity,Global,2024,Lignite Plant_2050,Elec_Out,0.44,2024-2050,
Process-Commodity,Global,2024,Lignite Plant_2050,CO2_Out,0.363,2024-2050,
Process-Commodity,Global,2024,Gas Plant (CCGT)_2050,Gas_In,1.0,2024-2050,
Process-Commodity,Global,2024,Gas Plant (CCGT)_2050,Elec_Out,0.63,2024-2050,
Process-Commodity,Global,2024,Gas Plant (CCGT)_2050,CO2_Out,0.01,2024-2050,
Process-Commodity,Global,2024,Biomass Plant_2050,Biomass_In,1.0,2024-2050,
Process-Commodity,Global,2024,Biomass Plant_2050,Elec_Out,0.35,2024-2050,
Process-Commodity,Global,2024,Biomass Plant_2050,CO2_Out,0.0,2024-2050,
Process-Commodity,Global,2024,Nuclear Plant_2050,Nuclear Fuel_In,1.0,2024-2050,
Process-Commodity,Global,2024,Nuclear Plant_2050,Elec_Out,0.38,2024-2050,
Process-Commodity,Global,2024,Coal Plant_2050,Coal_In,1.0,2024-2050,
Process-Commodity,Global,2024,Coal Plant_2050,Elec_Out,0.47,2024-2050,
Process-Commodity,Global,2024,Coal Plant_2050,CO2_Out,0.3418,2024-2050,
Process-Commodity,Global,2024,Hydro (run-of-river)_2050,Hydro_In,1.0,2024-2050,
Process-Commodity,Global,2024,Hydro (run-of-river)_2050,Elec_Out,1.0,2024-2050,
Process-Commodity,Global,2024,Hydro (reservoir)_2050,Hydro_In,1.0,2024-2050,
Process-Commodity,Global,2024,Hydro (reservoir)_2050,Elec_Out,1.0,2024-2050,
Process-Commodity,Global,2024,Coal Plant CCUS_2050,Coal_In,1.0,2024-2050,
Process-Commodity,Global,2024,Coal Plant CCUS_2050,Elec_Out,0.39,2024-2050,
Process-Commodity,Global,2024,Coal Plant CCUS_2050,CO2_Out,0.03418,2024-2050,
Process-Commodity,Global,2024,Lignite Plant CCUS_2050,Coal_In,1.0,2024-2050,
Process-Commodity,Global,2024,Lignite Plant CCUS_2050,Elec_Out,0.35,2024-2050,
Process-Commodity,Global,2024,Lignite Plant CCUS_2050,CO2_Out,0.0363,2024-2050,
Process-Commodity,Global,2024,Gas Plant (CCGT) CCUS_2050,Gas_In,1.0,2024-2050,
Process-Commodity,Global,2024,Gas Plant (CCGT) CCUS_2050,Elec_Out,0.5,2024-2050,
Process-Commodity,Global,2024,Gas Plant (CCGT) CCUS_2050,CO2_Out,0.001,2024-2050,
Process-Commodity,Global,2024,Other non-res_2050,Slack_In,1.0,2024-2050,
Process-Commodity,Global,2024,Other non-res_2050,Elec_Out,0.4,2024-2050,
Process-Commodity,Global,2024,Other non-res_2050,CO2_Out,0.267,2024-2050,
Process-Commodity,Global,2024,Oil Plant_2050,Oil_In,1.0,2024-2050,
Process-Commodity,Global,2024,Oil Plant_2050,Elec_Out,0.4,2024-2050,
Process-Commodity,Global,2024,Oil Plant_2050,CO2_Out,0.267,2024-2050,
Site,Global,2050,EU27,area,280000000,2050,
Global,Global,2050,Support timeframe,value,2050,2050,
Global,Global,2050,CO2 limit,value,0,2050,
Global,Global,2050,Weight,value,1,2050,
Global,Global,2050,Support timeframe,description,Modelled year for intertemporal planning,2050,
Global,Global,2050,CO2 limit,description,Limits the sum of all created (as calculated by commodity_balance) CO2 in all sites; Only relevant if not minimized,2050,
Global,Global,2050,Weight,description,Assigns a weight to the last modelled year. The year is then repeated 'value' times by the model,2050,
Demand,EU27,2050,Elec,fix,0,2050,0
Demand,EU27,2050,Elec,fix,565916667,2050,1
Demand,EU27,2050,Elec,fix,565916667,2050,2
Demand,EU27,2050,Elec,fix,565916667,2050,3
Demand,EU27,2050,Elec,fix,565916667,2050,4
Demand,EU27,2050,Elec,fix,565916667,2050,5
Demand,EU27,2050,Elec,fix,565916667,2050,6
Demand,EU27,2050,Elec,fix,565916667,2050,7
Demand,EU27,2050,Elec,fix,565916667,2050,8
Demand,EU27,2050,Elec,fix,565916667,2050,9
Demand,EU27,2050,Elec,fix,565916667,2050,10
Demand,EU27,2050,Elec,fix,565916667,2050,11
Demand,EU27,2050,Elec,fix,565916667,2050,12
SupIm,EU27,2050,Hydro,sup-im,0.0,2050,0
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,1
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,2
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,3
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,4
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,5
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,6
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,7
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,8
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,9
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,10
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,11
SupIm,EU27,2050,Hydro,sup-im,0.207,2050,12
Commodity,EU27,2050,Hydro,Type,SupIm,2050,
Commodity,EU27,2050,Elec,Type,Demand,2050,
Commodity,EU27,2050,Lignite,Type,Stock,2050,
Commodity,EU27,2050,Gas,Type,Stock,2050,
Commodity,EU27,2050,CO2,Type,Env,2050,
Commodity,EU27,2050,Biomass,Type,Stock,2050,
Commodity,EU27,2050,Nuclear Fuel,Type,Stock,2050,
Commodity,EU27,2050,Coal,Type,Stock,2050,
Commodity,EU27,2050,Oil,Type,Stock,2050,
Commodity,EU27,2050,Slack,Type,Stock,2050,
Commodity,EU27,2050,Hydro,price,0,2050,
Commodity,EU27,2050,Elec,price,0,2050,
Commodity,EU27,2050,Lignite,price,8.64,2050,
Commodity,EU27,2050,Gas,price,20.52,2050,
Commodity,EU27,2050,CO2,price,168.0,2050,
Commodity,EU27,2050,Biomass,price,62.28,2050,
Commodity,EU27,2050,Nuclear Fuel,price,6.12,2050,
Commodity,EU27,2050,Coal,price,6.48,2050,
Commodity,EU27,2050,Oil,price,32.04,2050,
Commodity,EU27,2050,Slack,price,32.04,2050,
Commodity,EU27,2050,Hydro,max,0,2050,
Commodity,EU27,2050,Elec,max,0,2050,
Commodity,EU27,2050,Lignite,max,inf,2050,
Commodity,EU27,2050,Gas,max,inf,2050,
Commodity,EU27,2050,CO2,max,inf,2050,
Commodity,EU27,2050,Biomass,max,inf,2050,
Commodity,EU27,2050,Nuclear Fuel,max,inf,2050,
Commodity,EU27,2050,Coal,max,inf,2050,
Commodity,EU27,2050,Oil,max,inf,2050,
Commodity,EU27,2050,Slack,max,inf,2050,
Commodity,EU27,2050,Hydro,maxperhour,0,2050,
Commodity,EU27,2050,Elec,maxperhour,0,2050,
Commodity,EU27,2050,Lignite,maxperhour,inf,2050,
Commodity,EU27,2050,Gas,maxperhour,inf,2050,
Commodity,EU27,2050,CO2,maxperhour,inf,2050,
Commodity,EU27,2050,Biomass,maxperhour,inf,2050,
Commodity,EU27,2050,Nuclear Fuel,maxperhour,inf,2050,
Commodity,EU27,2050,Coal,maxperhour,inf,2050,
Commodity,EU27,2050,Oil,maxperhour,inf,2050,
Commodity,EU27,2050,Slack,maxperhour,inf,2050,
